,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.08638186454772949,0.002649395834270552,0.006284952163696289,0.001928242122292535,0.005,0.0001,5.0,l1,liblinear,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.5528673835125448,0.5383767274673419,0.5856104721914078,0.6020113801434175,0.5378975172226507,0.5633526961074725,0.02596770829079088,393
1,0.022045421600341796,0.004339384184269912,0.0,0.0,0.005,0.0001,5.0,l1,newton-cg,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,484
2,0.016067123413085936,0.0033329817940694227,0.0,0.0,0.005,0.0001,5.0,l1,sag,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,477
3,0.016670703887939453,0.00365944239365623,0.0,0.0,0.005,0.0001,5.0,l1,lbfgs,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,476
4,0.19632549285888673,0.011304974643233259,0.005963277816772461,0.0022936152686407678,0.005,0.0001,5.0,l2,liblinear,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.6010582868258343,0.6063522939840009,0.6008713162486006,0.6395194822828947,0.5966620466324561,0.6088926851947573,0.015618981814424573,185
5,0.1302924633026123,0.017786269525287477,0.004621362686157227,0.001955993489353952,0.005,0.0001,5.0,l2,newton-cg,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5999827607057304,0.6083927059774037,0.5988499445339701,0.6381027287237178,0.5939835369649705,0.6078623353811585,0.0158157808141576,197
6,0.14051880836486816,0.01434785074329198,0.004944753646850586,0.0014585509025234749,0.005,0.0001,5.0,l2,sag,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'sag'}",0.5939425751388793,0.6004690631858731,0.597598436191008,0.6391454388477412,0.5783492899579585,0.601900960664292,0.0201282403384896,333
7,0.04630608558654785,0.006970798934357322,0.0037433147430419923,0.000848497424620894,0.005,0.0001,5.0,l2,lbfgs,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.595719251660247,0.6054465877775976,0.5891401868680011,0.6315108536644728,0.5852742173909702,0.6014182194722577,0.016526654263849527,373
8,0.08058357238769531,0.021851789744906758,0.004061985015869141,0.0013347866601833873,0.005,0.0001,30.0,l1,liblinear,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.5528558048820653,0.5384732160546717,0.5854247314444994,0.6020113801434175,0.5376759092970289,0.5632882083643366,0.0259619661657958,397
9,0.018459796905517578,0.007177352228919876,0.0,0.0,0.005,0.0001,30.0,l1,newton-cg,"{'C': 0.005, 'l1_ratio': 0.0001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,514
