,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.060817813873291014,0.026868686752870786,0.0046561241149902345,0.0010729854048011592,1e-05,0.0,5.0,l1,liblinear,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
1,0.007597923278808594,0.0017311324166507,0.0,0.0,1e-05,0.0,5.0,l1,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,221
2,0.01036977767944336,0.002587416207089305,0.0,0.0,1e-05,0.0,5.0,l1,sag,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,213
3,0.03847603797912598,0.009497399700499424,0.004551219940185547,0.0013517373284717429,1e-05,0.0,5.0,l1,saga,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
4,0.009077835083007812,0.004477500464588667,0.0,0.0,1e-05,0.0,5.0,l1,lbfgs,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,217
5,0.06282095909118653,0.007042332163623423,0.003703880310058594,0.00027416612333968125,1e-05,0.0,5.0,l2,liblinear,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863559991457544,0.593262008969579,0.5967107235178528,0.6209646221520819,0.5530654909063892,0.5900717689383315,0.02187186909242597,141
6,0.08564143180847168,0.005470387545863092,0.003657245635986328,0.0007081181046168574,1e-05,0.0,5.0,l2,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5807828183415799,0.5856934441794225,0.5789359745240554,0.6106002884745945,0.5655933840426922,0.584321181912469,0.014729055868317463,171
7,0.08927202224731445,0.013099406241234415,0.005829763412475586,0.0019234999503694868,1e-05,0.0,5.0,l2,sag,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'sag'}",0.5828155112479962,0.5857539103608159,0.5843045225950416,0.6110896192698979,0.5633375946957566,0.5854602316339017,0.015196664319447904,156
8,0.09710674285888672,0.01552175491857061,0.004555320739746094,0.0015747244808173722,1e-05,0.0,5.0,l2,saga,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'saga'}",0.5858388203176661,0.583973374295955,0.5875684358579557,0.6112202782780681,0.5596983570270209,0.5856598531553331,0.01633311692112922,151
9,0.0360316276550293,0.004862829239223118,0.003886556625366211,0.0017121964987171136,1e-05,0.0,5.0,l2,lbfgs,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5628346545837225,0.5750501097396866,0.564394395497132,0.5881666491600676,0.5599904183394009,0.5700872454640019,0.010377373396291197,186
10,0.047388553619384766,0.013294819723567861,0.0036273956298828124,0.0007195037989190113,1e-05,0.0,30.0,l1,liblinear,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
11,0.007329034805297852,0.0038048343990751176,0.0,0.0,1e-05,0.0,30.0,l1,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,226
12,0.008950424194335938,0.0041791171007036785,0.0,0.0,1e-05,0.0,30.0,l1,sag,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,224
13,0.03080596923828125,0.004550183778279425,0.00346226692199707,0.0007815950050291216,1e-05,0.0,30.0,l1,saga,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
14,0.005780935287475586,0.0038756813469284818,0.0,0.0,1e-05,0.0,30.0,l1,lbfgs,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,230
15,0.060726165771484375,0.004980122378633609,0.004189157485961914,0.000919526804267849,1e-05,0.0,30.0,l2,liblinear,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863559991457544,0.593262008969579,0.5967107235178528,0.6209646221520819,0.5530654909063892,0.5900717689383315,0.02187186909242597,141
16,0.13024187088012695,0.009318794519941621,0.003809022903442383,0.0007032912192334423,1e-05,0.0,30.0,l2,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5807738127400957,0.5856947306939202,0.5789398174360603,0.6105772310025644,0.5655933840426922,0.5843157951830665,0.014721004923010752,181
17,0.28424577713012694,0.05154309561829639,0.003224611282348633,0.0008615142842776475,1e-05,0.0,30.0,l2,sag,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'sag'}",0.580844571037471,0.5857281800708612,0.5789820894681155,0.6105874787679111,0.5655434261866272,0.5843371491061973,0.014731554982176449,166
18,0.3431601047515869,0.08315785638766013,0.004080390930175782,0.0008600255210456746,1e-05,0.0,30.0,l2,saga,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'saga'}",0.5815418618952417,0.5863778698922157,0.5803335135232074,0.6106387175946445,0.5645288974173069,0.5846841720645232,0.014910026727370294,161
19,0.04827804565429687,0.004404493688633577,0.003328847885131836,0.0008630032061435531,1e-05,0.0,30.0,l2,lbfgs,"{'C': 1e-05, 'l1_ratio': 0.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5807802453125843,0.5856960172084179,0.5789334125827188,0.6105772310025646,0.5655972269546973,0.5843168266121965,0.014720210397171344,176
20,0.03607730865478516,0.013289095084907573,0.0027164936065673826,0.0004607668700669293,1e-05,0.25,5.0,l1,liblinear,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
21,0.005443859100341797,0.004014551718123547,0.0,0.0,1e-05,0.25,5.0,l1,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,240
22,0.005992698669433594,0.0037578967641556183,0.0,0.0,1e-05,0.25,5.0,l1,sag,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,236
23,0.023664331436157225,0.005172706908747091,0.004369354248046875,0.002251936057149489,1e-05,0.25,5.0,l1,saga,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,191
24,0.008834648132324218,0.004609444727968656,0.0,0.0,1e-05,0.25,5.0,l1,lbfgs,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,223
25,0.06306047439575195,0.010711253722871336,0.004136085510253906,0.001073137878380527,1e-05,0.25,5.0,l2,liblinear,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863559991457544,0.593262008969579,0.5967107235178528,0.6209646221520819,0.5530654909063892,0.5900717689383315,0.02187186909242597,141
26,0.11088156700134277,0.010931403154535405,0.006600046157836914,0.004102382372745205,1e-05,0.25,5.0,l2,newton-cg,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5807828183415799,0.5856934441794225,0.5789359745240554,0.6106002884745945,0.5655933840426922,0.584321181912469,0.014729055868317463,171
27,0.07668929100036621,0.016852324821078388,0.0034008026123046875,0.00041481431733952944,1e-05,0.25,5.0,l2,sag,"{'C': 1e-05, 'l1_ratio': 0.25, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'sag'}",0.5828155112479962,0.5857539103608159,0.5843045225950416,0.6110896192698979,0.5633375946957566,0.5854602316339017,0.015196664319447904,156
