,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0965550422668457,0.019958308018905944,0.004201555252075195,0.0007342789155893491,1.0115794542598986,0.55,5.0,l1,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.6005681248021983,0.6058428342428991,0.6016680800043042,0.6366731654578573,0.6009263979873389,0.6091357204989196,0.013897599083583156,4
1,0.020905828475952147,0.002318131751260715,0.0,0.0,1.0115794542598986,0.55,5.0,l1,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,178
2,0.025072288513183594,0.004763588564986741,0.0,0.0,1.0115794542598986,0.55,5.0,l1,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,183
3,0.018491792678833007,0.004633363005092923,0.0,0.0,1.0115794542598986,0.55,5.0,l1,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,184
4,0.2894725799560547,0.06834745951840233,0.005125570297241211,0.0018996862842869011,1.0115794542598986,0.55,5.0,l2,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5973672767318415,0.6057604973150442,0.5987884579418901,0.6206674369570285,0.6041736586315647,0.6053514655154738,0.008281954554463098,76
5,0.1603847026824951,0.02015291756731036,0.004372358322143555,0.0007203893019584976,1.0115794542598986,0.55,5.0,l2,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.6017877405460482,0.6068244448046685,0.5996710467323719,0.6321526199693079,0.6050344709206849,0.6090940645946163,0.011794100961844684,16
6,0.138352632522583,0.026333443011977913,0.005193233489990234,0.0019612128966179543,1.0115794542598986,0.55,5.0,l2,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'sag'}",0.5941188276250685,0.6004960799903254,0.5974677771828381,0.6404507479587733,0.5781148723256535,0.6021296610165319,0.020658126632278107,133
7,0.0547640323638916,0.008546494912319812,0.005309534072875976,0.001847787902064085,1.0115794542598986,0.55,5.0,l2,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5958556221970065,0.6046618139339812,0.5890223375665145,0.6323101793615129,0.586076105029347,0.6015852116176724,0.016641367198613564,145
8,1.738964033126831,0.5873276868592704,0.005118608474731445,0.003150181655269437,1.0115794542598986,0.55,30.0,l1,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.59946686839214,0.6061374460628797,0.5995250160761819,0.6249023259865395,0.6041032052448063,0.6068269723525095,0.009403217093369526,46
9,0.012095928192138672,0.0035421357992665853,0.0,0.0,1.0115794542598986,0.55,30.0,l1,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,155
10,0.013474655151367188,0.005743766233535478,0.0,0.0,1.0115794542598986,0.55,30.0,l1,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,156
11,0.01539163589477539,0.00274382296784781,0.0,0.0,1.0115794542598986,0.55,30.0,l1,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,164
12,0.6798789501190186,0.1365879746298141,0.003956747055053711,0.0010111382748980546,1.0115794542598986,0.55,30.0,l2,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5978085512045634,0.6056974581046555,0.5985489164269117,0.6206251649249737,0.6040417186527263,0.6053443618627661,0.008225460710046909,79
13,0.9830602169036865,0.08891284751077916,0.004019880294799804,0.000738100988903975,1.0115794542598986,0.55,30.0,l2,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5978239893785363,0.6057000311336509,0.5985412306029018,0.6205700831862353,0.6040827097141129,0.6053436088030874,0.008202188134874827,82
14,0.47762312889099123,0.10334616477438512,0.0035908699035644533,0.000640296705215817,1.0115794542598986,0.55,30.0,l2,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'sag'}",0.5986164823091391,0.6073133203138066,0.5984810249814899,0.6370689853943724,0.5934006953108787,0.6069761016619373,0.01569736658729576,40
15,0.12935853004455566,0.0073468102753494295,0.003800487518310547,0.0009075892122834702,1.0115794542598986,0.55,30.0,l2,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.55, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5994166943267283,0.6056048290608187,0.5990408091635517,0.6249740603439663,0.6048307965844197,0.6067734378958969,0.00949017789534466,49
16,0.10948753356933594,0.004440112819917214,0.005307054519653321,0.0025919676264541947,1.0115794542598986,0.6000000000000001,5.0,l1,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.6005681248021983,0.6058428342428991,0.6016680800043042,0.6366731654578573,0.6009263979873389,0.6091357204989196,0.013897599083583156,4
17,0.019788503646850586,0.0017727024880033102,0.0,0.0,1.0115794542598986,0.6000000000000001,5.0,l1,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,193
18,0.02084803581237793,0.0014852749039742563,0.0,0.0,1.0115794542598986,0.6000000000000001,5.0,l1,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,227
19,0.012225532531738281,0.003647979964593608,0.0,0.0,1.0115794542598986,0.6000000000000001,5.0,l1,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,232
20,0.27644691467285154,0.05649319748261347,0.004154682159423828,0.0007165389788465289,1.0115794542598986,0.6000000000000001,5.0,l2,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5973672767318415,0.6057604973150442,0.5987884579418901,0.6206674369570285,0.6041736586315647,0.6053514655154738,0.008281954554463098,76
21,0.1549839973449707,0.019085580698138985,0.005417728424072265,0.002446516835663643,1.0115794542598986,0.6000000000000001,5.0,l2,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.6017877405460482,0.6068244448046685,0.5996710467323719,0.6321526199693079,0.6050344709206849,0.6090940645946163,0.011794100961844684,16
22,0.12383356094360351,0.01916683072688142,0.00422201156616211,0.0013133165025742267,1.0115794542598986,0.6000000000000001,5.0,l2,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'sag'}",0.5941188276250685,0.6004960799903254,0.5974677771828381,0.6404507479587733,0.5781148723256535,0.6021296610165319,0.020658126632278107,133
23,0.0425537109375,0.00947162636823587,0.005334043502807617,0.0031496751367724586,1.0115794542598986,0.6000000000000001,5.0,l2,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 5.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5958556221970065,0.6046618139339812,0.5890223375665145,0.6323101793615129,0.586076105029347,0.6015852116176724,0.016641367198613564,145
24,1.799179697036743,0.5993653146227097,0.0036927223205566405,0.0005009721987500093,1.0115794542598986,0.6000000000000001,30.0,l1,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.59946686839214,0.6061374460628797,0.5995250160761819,0.6249023259865395,0.6041032052448063,0.6068269723525095,0.009403217093369526,46
25,0.01247110366821289,0.0039973461657309105,0.0,0.0,1.0115794542598986,0.6000000000000001,30.0,l1,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,198
26,0.016236209869384767,0.0054715192064668005,0.0,0.0,1.0115794542598986,0.6000000000000001,30.0,l1,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'sag'}",,,,,,,,199
27,0.014383554458618164,0.0035412781726461666,0.0,0.0,1.0115794542598986,0.6000000000000001,30.0,l1,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,200
28,0.6828835964202881,0.0788167059929774,0.004483366012573242,0.0010635986970757867,1.0115794542598986,0.6000000000000001,30.0,l2,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5978085512045634,0.6056974581046555,0.5985489164269117,0.6206251649249737,0.6040417186527263,0.6053443618627661,0.008225460710046909,79
29,0.9958701133728027,0.1073052632856094,0.004232025146484375,0.0009129955954382212,1.0115794542598986,0.6000000000000001,30.0,l2,newton-cg,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5978239893785363,0.6057000311336509,0.5985412306029018,0.6205700831862353,0.6040827097141129,0.6053436088030874,0.008202188134874827,82
30,0.4948014259338379,0.0893681098969856,0.004055547714233399,0.0023535833128991565,1.0115794542598986,0.6000000000000001,30.0,l2,sag,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'sag'}",0.5986164823091391,0.6073133203138066,0.5984810249814899,0.6370689853943724,0.5934006953108787,0.6069761016619373,0.01569736658729576,40
31,0.12838706970214844,0.013531358667589113,0.003559446334838867,0.0007457262796315864,1.0115794542598986,0.6000000000000001,30.0,l2,lbfgs,"{'C': 1.0115794542598986, 'l1_ratio': 0.6000000000000001, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5994166943267283,0.6056048290608187,0.5990408091635517,0.6249740603439663,0.6048307965844197,0.6067734378958969,0.00949017789534466,49
32,0.10964980125427246,0.012844185668919051,0.003916168212890625,0.0007686040161069507,1.0115794542598986,0.65,5.0,l1,liblinear,"{'C': 1.0115794542598986, 'l1_ratio': 0.65, 'max_iter': 5.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.6005681248021983,0.6058428342428991,0.6016680800043042,0.6366731654578573,0.6009263979873389,0.6091357204989196,0.013897599083583156,4
