,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.10284242630004883,0.004302274519783267,0.002919292449951172,0.0006832282911380949,balanced,gini,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2}",0.5444709466430977,0.5789958497042303,0.6054847321106042,0.6291513056934022,0.6172344355658944,0.5950674539434457,0.030265183702039802,7
1,0.18533005714416503,0.0024382436867612864,0.0026571273803710936,9.703201499782478e-05,balanced,gini,4,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4}",0.5788903555154162,0.638945495526789,0.6123091033461515,0.6109820177337579,0.6034595174839686,0.6089172979212166,0.019229481017056512,2
2,0.2624479293823242,0.002653382013143335,0.002684879302978516,0.0001332869806684832,balanced,gini,6,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6}",0.6082113074332236,0.6033116169686116,0.6104100643303471,0.5704200815209733,0.5675558311065793,0.5919817802719469,0.018936199462646415,8
3,0.3363925933837891,0.0034156022596613165,0.0027224063873291016,8.567711548480945e-05,balanced,gini,8,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8}",0.5838215655852226,0.5855461382694321,0.5689847538871056,0.5298113898787946,0.5609658775033369,0.5658259450247785,0.020215711182477662,16
4,0.401947021484375,0.005332369913453996,0.003059720993041992,0.0005459051332717275,balanced,gini,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10}",0.5498427879283772,0.5751646095299847,0.5694868943890923,0.5228723717684313,0.5192478652623812,0.5473229057756533,0.023059875014077642,19
5,0.4517159938812256,0.002261138663099105,0.0027515411376953123,3.2857298174363456e-05,balanced,gini,12,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 12}",0.5155719714805467,0.5514084760721168,0.5456422658833958,0.5189993569527246,0.5278534262122465,0.5318950993202061,0.014274706693785468,23
6,0.11555452346801758,0.0026221343633670642,0.0025446414947509766,5.7406916411476115e-05,balanced,entropy,2,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2}",0.5456210906040702,0.5789958497042303,0.6054847321106042,0.6291513056934022,0.5455859031739891,0.5809677762572593,0.032948102394872614,11
7,0.2182603359222412,0.0033920018275310124,0.0026130199432373045,4.88238872983944e-05,balanced,entropy,4,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4}",0.5665616870836517,0.6253264530537994,0.6163326322153875,0.6091681632673974,0.5696098675732523,0.5973997606386976,0.024495362879506936,6
8,0.3258362293243408,0.007976688957448484,0.0027883052825927734,0.00014250085207742467,balanced,entropy,6,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 6}",0.5890004296958422,0.5977898967443463,0.6209018545893337,0.6064268860371635,0.5734297221062231,0.5975097578345818,0.01599400281246375,5
9,0.4197265625,0.0024008232042905093,0.002766132354736328,0.00014008117191828166,balanced,entropy,8,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 8}",0.553825193556106,0.5774661839664271,0.6075573426519679,0.5469257984930661,0.5513297756507972,0.567420858863673,0.022696512776292206,15
10,0.5017293453216553,0.0019686689154152174,0.002707052230834961,5.359899949443749e-05,balanced,entropy,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10}",0.5427438009298927,0.5549470341981283,0.603871990039172,0.5187149814643545,0.51422133635984,0.5468998285982776,0.032218400724226604,20
11,0.5697788238525391,0.00883170560314848,0.002797651290893555,6.147934542545567e-05,balanced,entropy,12,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12}",0.5254588353956161,0.5415499154759975,0.5824548009499679,0.5106858573152392,0.502825821294344,0.532595046086233,0.028225271092386033,22
12,0.09513673782348633,0.002997624742678946,0.0028015613555908204,0.00046423660880184203,,gini,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2}",0.5515364842646412,0.5443603063962927,0.6054847321106042,0.5663907882837299,0.538904360167961,0.5613353342446458,0.023925068764289424,17
13,0.17979602813720702,0.0050048811801865585,0.002570962905883789,5.141945366502368e-05,,gini,4,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4}",0.5597155001839715,0.6238726916713624,0.613112912440531,0.614798669840058,0.5426646495648543,0.5908328847401554,0.033017746238519066,9
14,0.2582385540008545,0.0023602140612467115,0.002580547332763672,4.730277484167588e-05,,gini,6,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6}",0.5427264329841733,0.6217628078950821,0.6304610982017734,0.6061373866661202,0.5877067806901358,0.597758901287457,0.03113017163057665,4
15,0.33877005577087405,0.0012068659794518182,0.00263519287109375,4.8317370660668234e-05,,gini,8,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 8}",0.5142899597835568,0.6171088416995372,0.6296784251234215,0.6137226544786578,0.5577122120057695,0.5865024186181885,0.04378441987648841,10
16,0.4177377223968506,0.0019680385543284686,0.0026683807373046875,6.659453874042573e-05,,gini,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 10}",0.51644358505276,0.6020791360797845,0.6068918783897687,0.5943293990454207,0.5509281913462746,0.5741344379828017,0.035010161098798814,12
17,0.49562811851501465,0.007430066635170201,0.002758169174194336,8.855465584682548e-05,,gini,12,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 12}",0.5185238789955924,0.6174317568384677,0.5630423309567056,0.5675763266372728,0.5322183337645935,0.5597585254385264,0.03422531589068612,18
18,0.11051721572875976,0.0023748616875960368,0.002604818344116211,0.00018019408072348928,,entropy,2,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2}",0.5456210906040702,0.5492033902230044,0.6054847321106042,0.6200019726948292,0.546337832956301,0.5733298037177618,0.032528922125078734,13
19,0.21476378440856933,0.004758634483251686,0.0025511264801025392,5.256194833865177e-05,,entropy,4,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 4}",0.5604693976796424,0.6239022815048102,0.629626545811354,0.6264606268045675,0.5998125939912228,0.6080542891583194,0.026029067675701813,3
20,0.3141122817993164,0.0009712137322518646,0.0026045322418212892,3.667290072827879e-05,,entropy,6,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6}",0.5731891665187175,0.6545110344348471,0.6265490137806824,0.6229116975679491,0.569750774346769,0.609382337329793,0.03284796513959464,1
21,0.411560583114624,0.0041450885316593735,0.0026753902435302734,6.513752663143892e-05,,entropy,8,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 8}",0.5272213602575088,0.6237633379390551,0.5653762595144096,0.5649701918125478,0.5702721294087808,0.5703206557864604,0.030876354787428246,14
22,0.49906487464904786,0.0013698352390532518,0.0026694297790527343,2.2615155329888596e-05,,entropy,10,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10}",0.512772515933482,0.5980883681078202,0.5544463772868529,0.5200055594127007,0.5204026603198839,0.5411430962121478,0.03194242397477677,21
23,0.5743642330169678,0.006951496604391541,0.0030390739440917967,0.000271399834960073,,entropy,12,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 12}",0.5082131085535202,0.5815257804640199,0.5118201568420486,0.5186893620509878,0.4772928734477838,0.5195082562716721,0.034104749453632434,24
