,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_normalize,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,30.99480438232422,0.08084794571529882,0.09208814303080241,0.0012434551236199082,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=69, random_state=42)",50,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=69, random_state=42), 'reduce_dim__n_components': 50}",0.7623896065702417,0.7666719734132246,0.7629345041566911,0.7639986947133858,0.0019033378751005569,3
1,34.74823911984762,0.314663470473344,0.090760072072347,0.0021551622384712917,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=69, random_state=42)",60,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=69, random_state=42), 'reduce_dim__n_components': 60}",0.7671771851445994,0.7630513982761555,0.7632902800888103,0.7645062878365217,0.0018911258468307095,2
2,32.08536465962728,5.901570573339497,0.0621789296468099,0.0143279659628229,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=69, random_state=42)",69,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=69, random_state=42), 'reduce_dim__n_components': 69}",0.7659828364095974,0.7647761218926303,0.7645731676485332,0.7651107086502537,0.0006222286438080062,1
3,21.62023941675822,1.0356316982840887,0.0485375722249349,0.010341712708613105,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=69, random_state=42)",mle,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=69, random_state=42), 'reduce_dim__n_components': 'mle'}",0.7629095619302336,0.7630509975946634,0.7637766187573,0.7632457260940657,0.0003798124771517048,4
