,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_normalize,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,28.920911471048992,0.35376338830441917,0.09906633694966634,0.0051699573763838574,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=60, random_state=42)",40,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=60, random_state=42), 'reduce_dim__n_components': 40}",0.7628101448497627,0.7617134546503158,0.7598735755068347,0.7614657250023044,0.0012115795091076087,4
1,30.47229766845703,0.1724244037943954,0.09541034698486328,0.003083269348052466,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=60, random_state=42)",50,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=60, random_state=42), 'reduce_dim__n_components': 50}",0.7623896065702417,0.7666719734132246,0.7629345041566911,0.7639986947133858,0.0019033378751005569,2
2,29.117079257965088,4.999672760947387,0.06650177637736003,0.01906652137659332,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=60, random_state=42)",60,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=60, random_state=42), 'reduce_dim__n_components': 60}",0.7671771851445994,0.7630513982761555,0.7632902800888103,0.7645062878365217,0.0018911258468307095,1
3,0.08410954475402832,0.0028592241182128033,0.0,0.0,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=60, random_state=42)",70,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=60, random_state=42), 'reduce_dim__n_components': 70}",,,,,,5
4,20.472739060719807,0.20427074070475562,0.05117567380269369,0.00941347617107393,"MLPClassifier(activation='logistic', random_state=42)",StandardScaler(),"PCA(iterated_power=2, n_components=60, random_state=42)",mle,"{'clf': MLPClassifier(activation='logistic', random_state=42), 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, n_components=60, random_state=42), 'reduce_dim__n_components': 'mle'}",0.7629095619302336,0.7630509975946634,0.7637766187573,0.7632457260940657,0.0003798124771517048,3
