,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__estimator__C,param_clf__estimator__solver,param_normalize,param_reduce_dim,param_reduce_dim__n_components,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
97,5.541915416717529,0.20650363941890737,0.367020845413208,0.0627964998283459,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",60,10,25,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 60}",0.566806289107789,0.5472841243320853,0.5344012251063084,0.5494972128487275,0.013321545551521251,127
98,5.231738567352295,0.22837272355879998,0.6126948197682699,0.30035069797013236,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",69,10,25,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 69}",0.5451129198545852,0.555781272525726,0.5433146595543563,0.5480696173115558,0.00550216046255304,131
99,5.515643278757731,0.2635860704437947,0.49601300557454425,0.15986080044961037,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",mle,10,25,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 'mle'}",0.5617188687127739,0.5549581140933292,0.5454436251035313,0.5540402026365449,0.006675967331501857,113
100,11.333208560943604,0.4519989041933955,0.6203411420186361,0.05657623264485715,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",50,10,50,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 50, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 50}",0.5619690946374891,0.5592515461562453,0.549506937158458,0.5569091926507308,0.0053504708339011196,102
101,10.300296624501547,0.016373514916112126,0.860536257425944,0.1947028400228237,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",60,10,50,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 50, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 60}",0.5738480680002247,0.5505024329078763,0.5556805835256158,0.5600103614779056,0.01001049124013981,94
102,10.302947123845419,0.2944927567058173,0.7347174485524496,0.30694437743342645,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",69,10,50,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 50, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 69}",0.5591022584618991,0.5556993561358317,0.5458312149255103,0.5535442765077471,0.0056281095279984514,117
103,10.865418672561646,0.22576402302534818,0.605414072672526,0.058802619098616116,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",mle,10,50,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 50, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 'mle'}",0.571681772677206,0.5577271838285515,0.5522843282542109,0.5605644282533228,0.008169156606007649,92
104,22.601696173350017,0.10190458793644591,1.2092096010843914,0.10217021707128347,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",50,10,100,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 50}",0.5682940033590875,0.5606764047052842,0.5550160644353922,0.561328824166588,0.005440291283896589,89
105,23.410861412684124,0.8543605503792805,1.4860564867655437,0.32430212714373796,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",60,10,100,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 60}",0.5696875550418838,0.5565288327042757,0.5553143423963531,0.5605102433808375,0.006508252897667272,93
106,23.889862219492596,0.5035337617786214,1.725241978963216,0.04028631658647717,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",69,10,100,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 69}",0.560600047468848,0.559197761274713,0.5528642647265258,0.5575540244900289,0.003365212883022886,101
