,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
861,0.03652856349945068,0.017754390158159678,0.0017113685607910156,0.0005508268389160873,93.0930930930931,{'alpha': 93.0930930930931},-1.4526749875481728,-1.5253558952260704,-1.613625385120571,-1.5985111814858821,-1.1561909698810826,-1.8384164462965036,-1.6946439463530887,-1.5512838438468777,-1.6563048407444143,-1.5996462406364318,-1.5686653737139096,0.1691022291677745,862
862,0.04631643295288086,0.019246290866592315,0.0026253223419189452,0.0021909108905549903,93.14314314314315,{'alpha': 93.14314314314315},-1.4526721807909881,-1.5253714220608312,-1.613624511375177,-1.5985101374686896,-1.1561873471286463,-1.8384158403058455,-1.6946463117713826,-1.5512875192266273,-1.6563028326686728,-1.5996550250403847,-1.5686673127837245,0.16910296476509903,863
863,0.049550628662109374,0.020717061241632615,0.0030911445617675783,0.003054542767958821,93.1931931931932,{'alpha': 93.1931931931932},-1.4526693774669033,-1.5253869432548388,-1.6136236371190729,-1.5985090968087214,-1.1561837262684738,-1.838415230760998,-1.69464868256945,-1.551291196164993,-1.6563008261820502,-1.5996638102270249,-1.5686692526822525,0.16910369996008678,864
864,0.04085919857025146,0.01650686381646431,0.001982378959655762,0.0007451347391724576,93.24324324324326,{'alpha': 93.24324324324326},-1.4526665775732919,-1.5254024588125727,-1.613622762351911,-1.5985080595007581,-1.1561801072987712,-1.8384146176660907,-1.6946510587431787,-1.5512948746612862,-1.6562988212833614,-1.5996725961936673,-1.568671193408489,0.16910443475321832,865
865,0.05038278102874756,0.02137806464722032,0.0021062374114990236,0.0007881728336893865,93.29329329329329,{'alpha': 93.29329329329329},-1.4526637811075334,-1.5254179687385059,-1.6136218870733434,-1.5985070255395926,-1.156176490217747,-1.8384140010252463,-1.6946534402884617,-1.5512985547148188,-1.656296817971429,-1.5996813829376362,-1.5686731349614313,0.16910516914497384,866
866,0.05321900844573975,0.018510385539396195,0.004060578346252441,0.005082400737485172,93.34334334334335,{'alpha': 93.34334334334335},-1.4526609880670067,-1.5254334730371055,-1.6136210112830243,-1.598505994920027,-1.156172875023615,-1.838413380842582,-1.6946558272011953,-1.5513022363249036,-1.6562948162450721,-1.5996901704562596,-1.568675077340079,0.16910590313583204,867
867,0.05029692649841309,0.0260456282086626,0.002564144134521484,0.0020714587688411353,93.3933933933934,{'alpha': 93.3933933933934},-1.4526581984490965,-1.525448971712834,-1.6136201349806112,-1.5985049676368734,-1.156169261714589,-1.8384127571222044,-1.6946582194772808,-1.5513059194908532,-1.6562928161031132,-1.5996989587468702,-1.5686770205434324,0.16910663672627124,868
868,0.03753998279571533,0.012428227646105393,0.0026519775390625,0.0022836567345068826,93.44344344344344,{'alpha': 93.44344344344344},-1.4526554122511883,-1.5254644647701476,-1.6136192581657607,-1.5985039436849526,-1.1561656502888864,-1.838412129868218,-1.6946606171126222,-1.5513096042119792,-1.6562908175443753,-1.5997077478068087,-1.568678964570494,0.16910736991676906,869
869,0.04862010478973389,0.025781674666025736,0.002102565765380859,0.0006561623470017882,93.4934934934935,{'alpha': 93.4934934934935},-1.452652629470671,-1.5254799522134972,-1.6136183808381344,-1.598502923059097,-1.1561620407447286,-1.8384114990847191,-1.694663020103129,-1.5513132904875953,-1.6562888205676827,-1.5997165376334193,-1.5686809094202674,0.16910810270780233,870
870,0.042225003242492676,0.018191090829061233,0.0019098758697509766,0.0005007762723649915,93.54354354354355,{'alpha': 93.54354354354355},-1.4526498501049359,-1.5254954340473281,-1.6136175029973927,-1.598501905754149,-1.1561584330803385,-1.8384108647757975,-1.6946654284447131,-1.5513169783170138,-1.6562868251718612,-1.599725328224054,-1.5686828550917582,0.1691088350998471,871
871,0.044902920722961426,0.018770878890733828,0.0018537521362304687,0.0006510615958886318,93.5935935935936,{'alpha': 93.5935935935936},-1.4526470741513768,-1.5255109102760824,-1.6136166246431998,-1.5985008917649604,-1.1561548272939421,-1.8384102269455354,-1.694667842133293,-1.5513206676995484,-1.6562848313557375,-1.5997341195760693,-1.5686848015839745,0.16910956709337852,872
872,0.051439976692199706,0.024907616000292253,0.0020607709884643555,0.0007672493929015591,93.64364364364366,{'alpha': 93.64364364364366},-1.4526443016073918,-1.5255263809041928,-1.61361574577522,-1.5984998810863922,-1.156151223383768,-1.838409585598011,-1.6946702611647888,-1.551324358634511,-1.6562828391181388,-1.5997429116868271,-1.568686748895924,0.16911029868887145,873
873,0.043386411666870114,0.019205699288328798,0.002835655212402344,0.001741332340211102,93.69369369369369,{'alpha': 93.69369369369369},-1.4526415324703794,-1.5255418459360885,-1.6136148663931211,-1.5984988737133174,-1.156147621348048,-1.838408940737293,-1.694672685535126,-1.5513280511212157,-1.6562808484578955,-1.599751704553697,-1.568688697026618,0.16911102988679963,874
874,0.04550106525421142,0.02137431825458442,0.003392195701599121,0.004381639705783065,93.74374374374375,{'alpha': 93.74374374374375},-1.4526387667377427,-1.5255573053761933,-1.613613986496572,-1.5984978696406162,-1.1561440211850165,-1.8384082923674445,-1.6946751152402342,-1.5513317451589757,-1.6562788593738365,-1.599760498174051,-1.5686906459750682,0.1691117606876359,875
875,0.04871554374694824,0.020392775345355385,0.003875470161437988,0.004890503814682514,93.7937937937938,{'alpha': 93.7937937937938},-1.4526360044068864,-1.5255727592289272,-1.6136131060852419,-1.5984968688631809,-1.156140422892911,-1.838407640492524,-1.6946775502760467,-1.551335440747104,-1.6562768718647942,-1.599769292545269,-1.5686925957402884,0.16911249109185267,876
876,0.04397196769714355,0.019409898274730397,0.0018387794494628905,0.00043742981255750997,93.84384384384384,{'alpha': 93.84384384384384},-1.4526332454752182,-1.5255882074987013,-1.6136122251588036,-1.5984958713759128,-1.15613682646997,-1.838406985116581,-1.6946799906385006,-1.551339137884914,-1.6562748859296015,-1.5997780876647367,-1.568694546321294,0.16911322109992186,877
877,0.03355064392089844,0.005669296899140289,0.0018228530883789063,0.0005638278020527313,93.8938938938939,{'alpha': 93.8938938938939},-1.4526304899401485,-1.5256036501899237,-1.6136113437169317,-1.5984948771737222,-1.1561332319144382,-1.838406326243661,-1.6946824363235389,-1.55134283657172,-1.6562729015670912,-1.5997868835298448,-1.5686964977171018,0.16911395071231414,878
878,0.03854525089263916,0.016897563672034353,0.002212333679199219,0.0013572219928979056,93.94394394394395,{'alpha': 93.94394394394395},-1.452627737799091,-1.5256190873069964,-1.6136104617593008,-1.598493886251531,-1.1561296392245592,-1.8384056638778004,-1.6946848873271059,-1.5513465368068355,-1.6562709187760987,-1.5997956801379885,-1.5686984499267307,0.16911467992949958,879
879,0.042900824546813966,0.024277858746600524,0.001636362075805664,0.00025299716943837336,93.993993993994,{'alpha': 93.993993993994},-1.4526249890494607,-1.5256345188543163,-1.6136095792855885,-1.598492898604269,-1.1561260483985822,-1.8384049980230304,-1.6946873436451513,-1.551350238589574,-1.656268937555461,-1.599804477486571,-1.5687004029492004,0.16911540875194753,880
880,0.05246124267578125,0.02123274571651703,0.0022486448287963867,0.0009380187469884494,94.04404404404406,{'alpha': 94.04404404404406},-1.452622243688677,-1.525649944836275,-1.613608696295474,-1.598491914226877,-1.1561224594347572,-1.8384043286833767,-1.6946898052736294,-1.5513539419192506,-1.6562669579040148,-1.5998132755729992,-1.5687023567835332,0.16911613718012694,881
881,0.04302942752838135,0.02171573085878207,0.0019747257232666016,0.0007772671748893039,94.09409409409409,{'alpha': 94.09409409409409},-1.4526195017141605,-1.5256653652572576,-1.6136078127886375,-1.5984909331143047,-1.1561188723313383,-1.8384036558628578,-1.6946922722084976,-1.5513576467951777,-1.6562649798205984,-1.5998220743946865,-1.5687043114287516,0.16911686521450567,882
882,0.04293909072875977,0.02152096641750284,0.0018436431884765625,0.0004411428475708792,94.14414414414415,{'alpha': 94.14414414414415},-1.4526167631233355,-1.5256807801216448,-1.6136069287647623,-1.5984899552615122,-1.1561152870865814,-1.8384029795654844,-1.6946947444457183,-1.5513613532166712,-1.6562630033040515,-1.5998308739490503,-1.5687062668838812,0.1691175928555507,883
883,0.053213977813720705,0.023172882309154683,0.0022792816162109375,0.0013244453576104168,94.1941941941942,{'alpha': 94.1941941941942},-1.452614027913628,-1.5256961894338126,-1.6136060442235316,-1.5984889806634694,-1.1561117036987447,-1.8384022997952636,-1.6946972219812568,-1.5513650611830447,-1.6562610283532162,-1.5998396742335164,-1.5687082231479483,0.1691183201037291,884
884,0.03185999393463135,0.0032831019976258557,0.002049160003662109,0.0007560775510822168,94.24424424424424,{'alpha': 94.24424424424424},-1.452611296082468,-1.5257115931981304,-1.6136051591646314,-1.598488009315154,-1.1561081221660912,-1.838401616556193,-1.6946997048110835,-1.551368770693612,-1.6562590549669325,-1.599848475245513,-1.568710180219981,0.1691190469595059,885
885,0.03208937644958496,0.002813217221459157,0.0017648935317993164,0.00031175174798298586,94.2942942942943,{'alpha': 94.2942942942943},-1.4526085676272866,-1.525726991418963,-1.6136042735877494,-1.598487041211556,-1.1561045424868854,-1.838400929852267,-1.694702192931172,-1.5513724817476895,-1.656257083144046,-1.5998572769824773,-1.5687121380990092,0.16911977342334647,886
886,0.03170223236083984,0.0038242735673399515,0.0019489049911499024,0.001117037382609903,94.34434434434435,{'alpha': 94.34434434434435},-1.4526058425455195,-1.525742384100669,-1.613603387492575,-1.5984860763476734,-1.1561009646593927,-1.8384002396874715,-1.6947046863374997,-1.5513761943445903,-1.6562551128833998,-1.5998660794418473,-1.5687140967840638,0.16912049949571534,887
887,0.03865213394165039,0.016885227905554873,0.0021242618560791014,0.0008016715495702033,94.3943943943944,{'alpha': 94.3943943943944},-1.4526031208346029,-1.525757771247603,-1.6136025008787978,-1.598485114718513,-1.1560973886818842,-1.8383995460657871,-1.69470718502605,-1.5513799084836308,-1.656253144183839,-1.5998748826210718,-1.568716056274178,0.16912122517707592,888
888,0.05256123542785644,0.031014519691671665,0.0024912357330322266,0.0011897886322024373,94.44444444444446,{'alpha': 94.44444444444446},-1.4526004024919767,-1.5257731528641127,-1.6136016137461118,-1.5984841563190944,-1.1560938145526323,-1.838398848991187,-1.6947096889928086,-1.5513836241641252,-1.6562511770442123,-1.5998836865176005,-1.5687180165683863,0.1691219504678911,889
889,0.04111669063568115,0.01969979493804863,0.002751946449279785,0.002144565736650445,94.49449449449449,{'alpha': 94.49449449449449},-1.4525976875150843,-1.525788528954542,-1.6136007260942098,-1.5984832011444428,-1.156090242269911,-1.838398148467639,-1.6947121982337645,-1.551387341385388,-1.656249211463365,-1.5998924911288916,-1.5687199776657237,0.16912267536862302,890
890,0.035486364364624025,0.009458335753591451,0.0019118070602416992,0.0007146359623460737,94.54454454454455,{'alpha': 94.54454454454455},-1.4525949759013714,-1.525803899523229,-1.6135998379227887,-1.5984822491895956,-1.1560866718319986,-1.838397444499105,-1.6947147127449125,-1.5513910601467356,-1.6562472474401486,-1.5999012964524069,-1.5687219395652294,0.16912339987973332,891
891,0.036701011657714847,0.01148279795431601,0.0030063390731811523,0.0039031776234959097,94.5945945945946,{'alpha': 94.5945945945946},-1.4525922676482845,-1.525819264574506,-1.6135989492315457,-1.5984813004495984,-1.1560831032371761,-1.838396737089539,-1.6947172325222501,-1.5513947804474835,-1.6562452849734122,-1.5999101024856148,-1.568723902265941,0.16912412400168253,892
892,0.04822092056274414,0.024336922212826528,0.00266118049621582,0.0013228398094373532,94.64464464464464,{'alpha': 94.64464464464464},-1.4525895627532748,-1.525834624112701,-1.6135980600201794,-1.598480354919507,-1.1560795364837262,-1.8383960262428911,-1.69471975756178,-1.5513985022869459,-1.6562433240620063,-1.5999189092259893,-1.5687258657669,0.16912484773493075,893
893,0.04552328586578369,0.024466662266437886,0.002084779739379883,0.0005733624882326347,94.6946946946947,{'alpha': 94.6946946946947},-1.452586861213795,-1.525849978142135,-1.613597170288391,-1.5984794125943853,-1.1560759715699338,-1.8383953119631022,-1.6947222878595072,-1.5514022256644395,-1.656241364704785,-1.5999277166710093,-1.5687278300671483,0.16912557107993742,894
894,0.036791539192199706,0.011500448183622199,0.001782393455505371,0.0005963375949272564,94.74474474474475,{'alpha': 94.74474474474475},-1.452584163027302,-1.5258653266671258,-1.6135962800358818,-1.5984784734693094,-1.1560724084940885,-1.8383945942541093,-1.6947248234114436,-1.5514059505792799,-1.6562394069006012,-1.5999365248181578,-1.56872979516573,0.16912629403716095,895
