,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,Name,overall_ranking
0,861.5965361595154,51.98046922683716,0.02067708969116211,5.817413330078125e-05,0.75,0.09,"{'alpha': 0.75, 'l1_ratio': 0.09}",-5.194207907589174,-5.174393476625378,-5.184300692107276,0.009907215481898213,6,mean,1.0
1,814.7890977859497,79.64514017105103,0.020072340965270996,7.033348083496094e-06,0.75,0.1,"{'alpha': 0.75, 'l1_ratio': 0.1}",-5.193515680680051,-5.173863579939475,-5.183689630309763,0.009826050370287831,5,mean,2.0
2,485.831955075264,1.1355549097061157,0.020244479179382324,0.0006066560745239258,0.75,0.2,"{'alpha': 0.75, 'l1_ratio': 0.2}",-5.188538941285457,-5.171172585806341,-5.179855763545898,0.008683177739558179,2,mean,5.0
3,701.0410487651825,10.784839153289795,0.02333378791809082,0.006143331527709961,1,0.09,"{'alpha': 1, 'l1_ratio': 0.09}",-5.191750213944955,-5.1729241448632814,-5.182337179404119,0.009413034540836751,4,mean,3.0
4,656.7738832235336,20.43907916545868,0.011509537696838379,0.004937291145324707,1,0.1,"{'alpha': 1, 'l1_ratio': 0.1}",-5.190976585072793,-5.172606254046984,-5.181791419559889,0.00918516551290427,3,mean,4.0
5,304.3695032596588,20.906826734542847,0.020494937896728516,0.010018348693847656,1,0.2,"{'alpha': 1, 'l1_ratio': 0.2}",-5.188637315257488,-5.169199122277496,-5.178918218767492,0.009719096489996026,1,mean,6.0
